№ ТИК,№ УИК,Адрес 1,Адрес 2,Члены избирательной комиссии,Координаты
12,1751,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Григорьева Светлана Леонидовна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Черныш Алексей Владимирович</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>3</td><td><nobr>Григорьева Виктория Михайловна</nobr></td><td>Секретарь</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>4</td><td><nobr>Бурова Нина Анатольевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Волоцков Сергей Евгеньевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>6</td><td><nobr>Дороничева Алена Сергеевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Захаров Сергей Павлович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>8</td><td><nobr>Межова Надежда Евгеньевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>9</td><td><nobr>Москвина Ирина Валерьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Сущик Иван Федорович</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
</tbody></table>",60.005381 30.20213099999999
12,1752,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Кобзева Алла Викторовна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Бережная Татьяна Григорьевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Кутина Екатерина Викторовна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Бережная Анастасия Григорьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Бойцов Павел Павлович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Гуляева Татьяна Григорьевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Железнякова Мария Васильевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>8</td><td><nobr>Позднякова Галина Витальевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>9</td><td><nobr>Родина Нина Ивановна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>10</td><td><nobr>Яровая Татьяна Юрьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",60.005381 30.20213099999999
12,1753,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Кондрашова Светлана Ивановна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Сафёрова Мария Николаевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Роща Ольга Анатольевна</nobr></td><td>Секретарь</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>4</td><td><nobr>Апраксина Раиса Павловна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Брикса Наталья Николаевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Гусев Михаил Николаевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Камнева Галина Ивановна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>8</td><td><nobr>Лебедева Оксана Анатольевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии ""Трудовая партия России"" в Санкт-Петербурге</td>
</tr>
<tr>
<td>9</td><td><nobr>Омельчук Мария Петровна</nobr></td><td>Член</td><td>Региональное отделение политической партии ""Российская партия пенсионеров за справедливость"" в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>10</td><td><nobr>Пчелкина Елизавета Алексеевна</nobr></td><td>Член</td><td>Региональное отделение Всероссийской политической партии ПАРТИЯ ЗА СПРАВЕДЛИВОСТЬ! в г.Санкт-Петербурге</td>
</tr>
</tbody></table>",60.005381 30.20213099999999
12,1754,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Шуляк Лилиана Леонидовна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Коробкина Ольга Михайловна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Гладков Александр Лазаревич</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Дергач Сергей Евгеньевич</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Зайцева Юлия Николаевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>6</td><td><nobr>Никифорова Галина Ильинична</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Орлов Анатолий Викторович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>8</td><td><nobr>Рулькова Александра Михайловна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Самойлова Татьяна Евгеньевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>10</td><td><nobr>Шкутова Дина Ивановна</nobr></td><td>Член</td><td>Общероссийская общественная организация Всероссийское общество инвалидов (ВОИ)</td>
</tr>
</tbody></table>",60.005381 30.20213099999999
12,1755,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 47, корпус 5","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Корнева Любовь Александровна</nobr></td><td>Председатель</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>2</td><td><nobr>Хрусталева Оксана Валерьевна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Андреева Александра Владимировна</nobr></td><td>Секретарь</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>4</td><td><nobr>Бодылевская Юлия Юрьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Дергач Светлана Валерьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Омелюхин Антон Тимофеевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>7</td><td><nobr>Плотникова Светлана Анатольевна</nobr></td><td>Член</td><td>собрание избирателей по месту службы</td>
</tr>
<tr>
<td>8</td><td><nobr>Рябов Антон Владимирович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Хабирова Гульнара Раилевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Шихнабиев Олег Васильевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",60.005381 30.20213099999999
12,1756,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Степанова Надежда Евгеньевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Шитик Кира Викторовна</nobr></td><td>Зам.председателя</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>3</td><td><nobr>Калюжная Елена Николаевна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>4</td><td><nobr>Белькова Ольга Сергеевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Петрова Ольга Александровна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>6</td><td><nobr>Пилюгина Мария Егоровна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Сенцова Наталия Альбертовна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>8</td><td><nobr>Сметанина Елена Владимировна</nobr></td><td>Член</td><td>Региональное отделение политической партии ""Российская партия пенсионеров за справедливость"" в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>9</td><td><nobr>Степанова Алина Владимировна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>10</td><td><nobr>Тюрин Иван Дмитриевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
</tbody></table>",59.99895799999999 30.204308
12,1757,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Иванова Татьяна Владимировна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Кутузов Вадим Николаевич</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>3</td><td><nobr>Спиридонова Ольга Игоревна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Абрамова Татьяна Гарриевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Бурмистрова Светлана Витальевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>6</td><td><nobr>Дробот Любовь Ивановна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>7</td><td><nobr>Евдокимова Татьяна Анатольевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Музыченко Татьяна Алексеевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>9</td><td><nobr>Яненко Наталья Михайловна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Ярошенко Алексей Сергеевич</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
</tbody></table>",59.99895799999999 30.204308
12,1758,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Рассохина Оксана Сергеевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Позднякова Алевтина Владимировна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>3</td><td><nobr>Жидулева Светлана Михайловна</nobr></td><td>Секретарь</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>4</td><td><nobr>Агеева Екатерина Андреевна</nobr></td><td>Член</td><td>""Молодежный союз юристов РФ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Васильева Елена Алексеевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Гордич Наталия Николаевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Дмитриева Валентина Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>8</td><td><nobr>Карасева Марина Адольфовна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>9</td><td><nobr>Осин Олег Владимирович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>10</td><td><nobr>Сорнева Любовь Сергеевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
</tbody></table>",59.99895799999999 30.204308
12,1759,"197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","197374, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Оптиков улица, дом 46, корпус 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Григорьева Елена Геннадьевна</nobr></td><td>Председатель</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>2</td><td><nobr>Балабешко Татьяна Михайловна</nobr></td><td>Зам.председателя</td><td>Общероссийская общественная организация ""Российский Красный Крест""</td>
</tr>
<tr>
<td>3</td><td><nobr>Колесниченко Ирина Владимировна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>4</td><td><nobr>Андреева Ольга Викторовна</nobr></td><td>Член</td><td>Местная общественная организация многодетных семей ""Светлица""</td>
</tr>
<tr>
<td>5</td><td><nobr>Белоус Надежда Анатольевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Красноперова Елена Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>7</td><td><nobr>Кучеревич Татьяна Михайловна</nobr></td><td>Член</td><td>Общественная организация бывших малолетних узников фашистских концлагерей г. Санкт-Петербурга</td>
</tr>
<tr>
<td>8</td><td><nobr>Носикова Ольга Марковна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Панина Татьяна Витальевна</nobr></td><td>Член</td><td>Общероссийская общественная организация Всероссийское общество инвалидов (ВОИ)</td>
</tr>
<tr>
<td>10</td><td><nobr>Смирнова Анна Вячеславовна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",59.99895799999999 30.204308
12,1760,"197372, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Богатырский проспект, дом 50, корпус 2","197372, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Богатырский проспект, дом 50, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Салыгина Ирина Алексеевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Ефимова Кристина Юрьевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Цыганцева Светлана Викторовна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>4</td><td><nobr>Алексеева Елена Игоревна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>5</td><td><nobr>Бабарыкина Юлия Михайловна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""ПАТРИОТЫ РОССИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Кинчарова Анастасия Владимировна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>7</td><td><nobr>Королева Ирина Владимировна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Мороз Юлия Владимировна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>9</td><td><nobr>Шаймарданова Светлана Александровна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>10</td><td><nobr>Шатова Юлия Игоревна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
</tbody></table>",60.004168 30.216643
12,1761,"197372, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Богатырский проспект, дом 50, корпус 2","197372, Город Санкт-Петербург, Приморский район, муниципальное образование муниципальный округ №65, Богатырский проспект, дом 50, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Смирнова Елена Олеговна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Матвиенко Светлана Николаевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Каркатова Екатерина Васильевна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>4</td><td><nobr>Власова Мария Андреевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>5</td><td><nobr>Давыдова Елена Александровна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Денисова Юлия Викторовна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>7</td><td><nobr>Егоров Владимир Витальевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>8</td><td><nobr>Лакомская Анна Владимировна</nobr></td><td>Член</td><td>""Молодежный союз юристов РФ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Смирнова Анастасия Сергеевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>10</td><td><nobr>Шаймарданов Ренат Абдулхарисович</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",60.004168 30.216643
