№ ТИК,№ УИК,Адрес 1,Адрес 2,Члены избирательной комиссии,Координаты
29,2167,"192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, Малая Балканская улица, дом 44","192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, Малая Балканская улица, дом 44","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Лаврова Ирина Юрьевна</nobr></td><td>Председатель</td><td>представительный орган муниципального образования</td>
</tr>
<tr>
<td>2</td><td><nobr>Коромыслов Владимир Павлович</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Балашова Татьяна Геннадьевна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Зайченко Наталья Николаевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Исаев Сергей Юрьевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>6</td><td><nobr>Коромыслов Сергей Владимирович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Кошманова Юлия Борисовна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>8</td><td><nobr>Мартыненко Ирина Викторовна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Панов Дмитрий Андреевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>10</td><td><nobr>Постников Денис Олегович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>11</td><td><nobr>Солодко Даниил Сергеевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
</tbody></table>",59.825741 30.403766
29,2168,"192281, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 4, корпус 4","192281, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 4, корпус 4","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Копылова Ирина Анатольевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Копяков Владимир Михайлович</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Кашникова Елена Валерьевна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Андрощук Алексей Владимирович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>5</td><td><nobr>Власова Екатерина Сергеевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>6</td><td><nobr>Добрусина Лилия Геннадьевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Пучель Антон Олегович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>8</td><td><nobr>Санникова Татьяна Николаевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>9</td><td><nobr>Устинович Антон Вячеславович</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>10</td><td><nobr>Шелягина Ираида Васильевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
</tbody></table>",59.83334900000001 30.3856769
29,2169,"192281, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 4, корпус 4","192281, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 4, корпус 4","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Николаева Ольга Валерьевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>2</td><td><nobr>Федорова Татьяна Дмитриевна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>3</td><td><nobr>Жолдасова Тамара Александровна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>4</td><td><nobr>Базайченко Иван Владимирович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>5</td><td><nobr>Вассенкова Валентина Ивановна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Васюк Анна Николаевна</nobr></td><td>Член</td><td>Региональное отделение Всероссийской политической партии ПАРТИЯ ЗА СПРАВЕДЛИВОСТЬ! в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Гулько Надежда Анатольевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Зеленевская Наталия Анатольевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Капранова Ольга Викторовна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>10</td><td><nobr>Кочнева Мария Николаевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
</tbody></table>",59.83334900000001 30.3856769
29,2170,"192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 9, корпус 2","192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 9, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Лапина Елена Сергеевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Дмитриева Надежда Алексеевна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Никитина Наталья Валентиновна</nobr></td><td>Секретарь</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>4</td><td><nobr>Гринева Галина Борисовна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Дмитриева Дарья Евгеньевна</nobr></td><td>Член</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Леонтьева Любовь Михайловна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>7</td><td><nobr>Михайлова Ирина Евгеньевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>8</td><td><nobr>Могачева Валентина Никитовна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>9</td><td><nobr>Стеняев Владимир Михайлович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>10</td><td><nobr>Чирков Александр Иванович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>11</td><td><nobr>Ширяева Ольга Евгеньевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",59.83101600000001 30.3896649
29,2171,"192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 9, корпус 2","192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 9, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Хотина Юлия Петровна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Данилова Ирина Николаевна</nobr></td><td>Зам.председателя</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>3</td><td><nobr>Сухорукова Елена Владимировна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Данилова Маргарита Борисовна</nobr></td><td>Член</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Королева Татьяна Михайловна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Петрова Людмила Дмитриевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Пеунова Светлана Павловна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>8</td><td><nobr>Поспелова Ирина Михайловна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Пудло Ольга Анатольевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Фридман Евгений Ефимович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>11</td><td><nobr>Черепухина Ирина Андреевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
</tbody></table>",59.83101600000001 30.3896649
29,2172,"192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 9, корпус 2","192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, улица Ярослава Гашека, дом 9, корпус 2","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Новик Татьяна Сергеевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>2</td><td><nobr>Фотеичева Татьяна Николаевна</nobr></td><td>Зам.председателя</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>3</td><td><nobr>Осиева Ольга Александровна</nobr></td><td>Секретарь</td><td>Региональное отделение политической партии СОЦИАЛЬНОЙ ЗАЩИТЫ в г.Санкт-Петербурге</td>
</tr>
<tr>
<td>4</td><td><nobr>Антоненко Виктор Сергеевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Васильева Майя Сергеевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>6</td><td><nobr>Григорьева Екатерина Николаевна</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>7</td><td><nobr>Иванова Светлана Ивановна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>8</td><td><nobr>Кузьминич Мария Михайловна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Новик Виктор Владимирович</nobr></td><td>Член</td><td>собрание избирателей по месту жительства</td>
</tr>
<tr>
<td>10</td><td><nobr>Петров Валентин Александрович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>11</td><td><nobr>Смирнова Елена Геннадьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",59.83101600000001 30.3896649
29,2173,"192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, Малая Балканская улица, дом 36, корпус 3","192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, Малая Балканская улица, дом 36, корпус 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Почтарева Ирина Ильинична</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Сорокина Лидия Валерьевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Кольцова Ирина Алексеевна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Ансон Максим Алексеевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>5</td><td><nobr>Голикова Марина Николаевна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>6</td><td><nobr>Золотых Екатерина Викторовна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>7</td><td><nobr>Мартюков Эрик Борисович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>8</td><td><nobr>Моисеева Клавдия Парфиловна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Осипова Светлана Сергеевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Почтарева Ольга Геннадьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>11</td><td><nobr>Усачева Галина Викторовна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
</tbody></table>",59.826558 30.3942289
29,2174,"192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, Малая Балканская улица, дом 36, корпус 3","192283, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Балканский, Малая Балканская улица, дом 36, корпус 3","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Суворова Оксана Сергеевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Строева Марина Сергеевна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Сурина Татьяна Юрьевна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Андрос Сергей Александрович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ЛДПР - Либерально-демократической партии России</td>
</tr>
<tr>
<td>5</td><td><nobr>Галкина Елена Владимировна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Красовский Илья Николаевич</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Николаев Алексей Вячеславович</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>8</td><td><nobr>Орлов Владимир Михайлович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>9</td><td><nobr>Суворова Маргарита Алексеевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Торохова Ирина Валерьевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>11</td><td><nobr>Яковлева Инна Алексеевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",59.826558 30.3942289
29,2175,"192284, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Георгиевский, Пловдивская улица, дом 14","192284, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ Георгиевский, Пловдивская улица, дом 14","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Ахметшина Наталья Алексеевна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Рогацкая Александра Альбертовна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Валюженич Татьяна Львовна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Дружук Ольга Николаевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>5</td><td><nobr>Иванова Северина Владимировна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Кузина Лариса Ивановна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Смирнова Наталья Дмитриевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>8</td><td><nobr>Соколов Георгий Ростиславович</nobr></td><td>Член</td><td>Фрунзенское местное (районное) отделение Санкт-Петербургского городского отделения политической партии «Коммунистическая партия Российской Федерации»</td>
</tr>
<tr>
<td>9</td><td><nobr>Степанова Евгения Львовна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Сторчак Наталья Владимировна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
</tbody></table>",59.8438695 30.3965945
29,2176,"192288, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ №75, Малая Бухарестская улица, дом 7, корпус 1","192288, Город Санкт-Петербург, Фрунзенский район, муниципальное образование муниципальный округ №75, Малая Бухарестская улица, дом 7, корпус 1","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Пухова Надежда Викторовна</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Устинова Алевтина Ивановна</nobr></td><td>Зам.председателя</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>3</td><td><nobr>Саливоненко Маргарита Денисовна</nobr></td><td>Секретарь</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>4</td><td><nobr>Косарев Владимир Валентинович</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>5</td><td><nobr>Макарова Ирина Анатольевна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>6</td><td><nobr>Никифорова Елена Григорьевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>7</td><td><nobr>Раева Наталья Борисовна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>8</td><td><nobr>Руденко Ольга Александровна</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>9</td><td><nobr>Соколова Вера Ростиславовна</nobr></td><td>Член</td><td>Фрунзенское местное (районное) отделение Санкт-Петербургского городского отделения политической партии «Коммунистическая партия Российской Федерации»</td>
</tr>
</tbody></table>",59.848174 30.4128301
30,2233,"191123, Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Смольнинское, Фурштатская улица, дом 29 А","191123, Город Санкт-Петербург, Центральный район, муниципальное образование муниципальный округ Смольнинское, Фурштатская улица, дом 29 А","<table cellpadding=""0"" cellspacing=""0"">
<tbody><tr>
<th></th><th>ФИО</th><th>Статус</th><th>Кем рекомендован в состав комиссии</th>
</tr>
<tr>
<td>1</td><td><nobr>Курмышев Василий Михайлович</nobr></td><td>Председатель</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>2</td><td><nobr>Тышкевич Олег Викторович</nobr></td><td>Зам.председателя</td><td>Региональное отделение в Санкт-Петербурге Всероссийской политической партии ""ПАРТИЯ РОСТА""</td>
</tr>
<tr>
<td>3</td><td><nobr>Чернова Мария Валентиновна</nobr></td><td>Секретарь</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ Политической партии КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ</td>
</tr>
<tr>
<td>4</td><td><nobr>Астафуров Максим Андреевич</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение политической партии ""Российская объединенная демократическая партия ""ЯБЛОКО""</td>
</tr>
<tr>
<td>5</td><td><nobr>Исаева Лидия Николаевна</nobr></td><td>Член</td><td>Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>6</td><td><nobr>Крылова Марина Борисовна</nobr></td><td>Член</td><td>САНКТ-ПЕТЕРБУРГСКОЕ ГОРОДСКОЕ ОТДЕЛЕНИЕ политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""</td>
</tr>
<tr>
<td>7</td><td><nobr>Проскурякова Тамара Георгиевна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Общероссийской политической партии ""Народная партия ""За женщин России""</td>
</tr>
<tr>
<td>8</td><td><nobr>Редичкина Екатерина Андреевна</nobr></td><td>Член</td><td>Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в городе Санкт-Петербурге</td>
</tr>
<tr>
<td>9</td><td><nobr>Соклаков Денис Брисович</nobr></td><td>Член</td><td>собрание избирателей по месту работы</td>
</tr>
<tr>
<td>10</td><td><nobr>Хардикова Галина Михайловна</nobr></td><td>Член</td><td>Санкт-Петербургское региональное отделение Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""</td>
</tr>
<tr>
<td>11</td><td><nobr>Чернова Анастасия Кирилловна</nobr></td><td>Член</td><td>Региональная общественная организация поддержки и развития молодежного творчества ""Гаудеамус""</td>
</tr>
</tbody></table>",59.944816 30.3608061
